ID,group,trial_number,trial_type,trial_role,token_opp,token_self,combined_earning,split_opp,split_self,splitperc_opp,splitperc_self,accept,accepted_amount,accepted_perc,proposed_perc,proposed_amount
1002,Control,50,3,1,2,1,9,7.2,1.8,80,20,1.0,1.8,20.0,,
1002,Control,51,1,1,2,2,12,7.2,4.8,60,40,1.0,4.8,40.0,,
1003,Control,1,1,1,3,3,18,13.5,4.5,75,25,0.0,0.0,0.0,,
1003,Control,2,3,2,3,2,15,7.5,7.5,50,50,,,,40.0,6.0
1003,Control,3,3,1,3,2,15,9.0,6.0,60,40,1.0,6.0,40.0,,
1003,Control,4,3,1,2,1,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1003,Control,5,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1003,Control,6,1,1,1,1,6,4.2,1.8,70,30,0.0,0.0,0.0,,
1003,Control,7,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1003,Control,8,2,1,1,2,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1003,Control,9,1,1,1,1,6,4.8,1.2,80,20,0.0,0.0,0.0,,
1003,Control,10,3,1,2,1,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1003,Control,11,1,2,1,1,6,3.0,3.0,50,50,,,,40.0,2.4
1003,Control,12,2,1,2,3,15,9.75,5.25,65,35,0.0,0.0,0.0,,
1003,Control,13,1,1,2,2,12,7.2,4.8,60,40,1.0,4.8,40.0,,
1003,Control,14,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1003,Control,15,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1003,Control,16,2,1,2,3,15,12.0,3.0,80,20,0.0,0.0,0.0,,
1003,Control,17,3,1,2,1,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1003,Control,18,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1003,Control,19,2,2,1,2,9,4.5,4.5,50,50,,,,20.0,1.8
1003,Control,20,3,1,3,2,15,12.0,3.0,80,20,0.0,0.0,0.0,,
1003,Control,21,1,2,1,1,6,3.0,3.0,50,50,,,,40.0,2.4
1003,Control,22,1,2,2,2,12,6.0,6.0,50,50,,,,40.0,4.8
